Id;FirmenNr;HaeuserNr;ETRS_UTM33N_X;ETRS_UTM33N_Y;Firma;Vorlage;FlurstuecksNr;BrandkatasterNr;Hausname;HausNr;Strasse;Strassenteil;Stadtteil;Gewerbename;Gewerbetyp;STR_NAME_2018;HNR_2018;PLZ_2018;FLURSTUECKSNR_2018;SBZ_NR_2018;SBZ_NAME_2018;OT_NR_2018;OT_NAME_2018;
1780;1433;952;319110.0054;5691484.43209999;Paul Keller;Keller, Paul;186d;160;;51;Eisenbahnstraße;1 - 79;Neustadt;Graph. Kunstanstalt;Graphische Anstalt;Eisenbahnstraße;51;04315;186d;2;Ost;20;Neustadt-Neuschönefeld;
1781;1456;952;319110.0054;5691484.43209999;Hans Meyer;Meyer, Hans;186d;160;;51;Eisenbahnstraße;1 - 79;Neustadt;Lithographische Anstalt;Graphische Anstalt;Eisenbahnstraße;51;04315;186d;2;Ost;20;Neustadt-Neuschönefeld;
1782;1436;953;318802.69800000003;5690897.308999999;Rich. Kluge;Kluge, Rich.;158;168;;18;Gemeindestraße;;Reudnitz;Lithographische Anstalt;Graphische Anstalt;Klasingstraße;0;04315;1000/2 und 1001;2;Ost;20;Neustadt-Neuschönefeld;
1783;1437;954;319323.8381;5690255.32179999;Oskar Koch;Koch, Oskar;416h;200F;;3;Wittstockstraße;;Reudnitz;Lithographische Anstalt, Graph. Kunstanstalt;Graphische Anstalt;Wittstockstraße;3;04317;416h;3;Südost;30;Reudnitz-Thonberg;
1784;1439;955;318712.475;5691054.472;Kohl & Damm Nachf.;Kohl & Damm Nachf., Inh.: Arthur Trotte;73;95;;16;Kuchengartenstraße;;Reudnitz;Lithographische Kunstanstalt, Steindruckerei;Graphische Anstalt;Kuchengartenstraße;0;04315;96;2;Ost;20;Neustadt-Neuschönefeld;
1785;1439;955;318712.475;5691054.472;Kohl & Damm Nachf.;Kohl & Damm Nachf., Inh.: Arthur Trotte;73;95;;16;Kuchengartenstraße;;Reudnitz;Steindruckerei u. Lithogr. Kunstanstalt;Druckereien;Kuchengartenstraße;0;04315;96;2;Ost;20;Neustadt-Neuschönefeld;
1786;1501;955;318712.475;5691054.472;C. Kirst;Kirst, C., Inh.: Carl Kirst;73;95;;16;Kuchengartenstraße;;Reudnitz;Steindruckerei;Druckereien;Kuchengartenstraße;0;04315;96;2;Ost;20;Neustadt-Neuschönefeld;
1787;1444;956;319140.672699999;5690416.15499999;Kunstdruck- u. Verlagsanstalt Wezel & Nauman, Aktiengesellschaft;Kunstdruck- u. Verlagsanstalt Wezel & Naumann, Aktiengesellschaft;534;330;;71/73;Täubchenweg;17 - 85 und 6 - 92;Reudnitz;Lithographische Anstalt;Graphische Anstalt;Täubchenweg;71;04317;534;3;Südost;30;Reudnitz-Thonberg;
1788;1444;956;319140.672699999;5690416.15499999;Kunstdruck- u. Verlagsanstalt Wezel & Nauman, Aktiengesellschaft;Kunstdruck- u. Verlagsanstalt Wezel & Naumann, Aktiengesellschaft;534;330;;71/73;Täubchenweg;17 - 85 und 6 - 92;Reudnitz;Kunstdruck- u. Verlagsanstalt;Buchhandel und Verlagswesen;Täubchenweg;71;04317;534;3;Südost;30;Reudnitz-Thonberg;
1789;1444;956;319140.672699999;5690416.15499999;Kunstdruck- u. Verlagsanstalt Wezel & Nauman, Aktiengesellschaft;Kunstdruck- u. Verlagsanstalt Wezel & Naumann, Aktiengesellschaft;534;330;;71/73;Täubchenweg;17 - 85 und 6 - 92;Reudnitz;Kunstdruck- u. Verlagsanstalt;Druckereien;Täubchenweg;71;04317;534;3;Südost;30;Reudnitz-Thonberg;
1790;1446;957;318295.195;5691400.345;Emil Langheinrich;Emil Langheinrich;1797;1127B;;26;Tauchaer Straße;1 - 31 und 2 - 34;Alt-Leipzig;Lithographische Anstalt;Graphische Anstalt;Rosa-Luxemburg-Straße;0;04103;1797;0;Mitte;1;Zentrum-Ost;
1791;1447;958;319227.62899999996;5691447.573;Bernhard Lengner;Bernhard Lengner;77c;109D;;70;Eisenbahnstraße;6 - 82;Neuschönefeld;Chromolithogr. Kunstanstalt;Graphische Anstalt;Eisenbahnstraße;0;04315;243;2;Ost;20;Neustadt-Neuschönefeld;
1792;1449;959;317898.69;5690884.804;Adolph Lösche Lithographische Kunst-Anstalt;Adolph Lösche Lithographische Kunst-Anstalt;1629;1040;;12;Querstraße;;Alt-Leipzig;Lithogr. Anstalt u. Steindruckerei;Graphische Anstalt;Querstraße;0;04103;1629/3 und 1629/4;0;Mitte;1;Zentrum-Ost;
